GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US27079,27079,"Le Sueur County, Minnesota",11007,155,7699,190,6399,177,3308,174,3.5,0.7,1.4,0.5,0.6,0.3,9.7,2.2,5.1,0.8,1.9,0.7,0.8,0.5,13.3,2.4,8.4,1.0,6.0,1.4,3.0,0.7,17.4,2.8,10.3,1.2,7.7,1.4,5.7,1.1,17.2,2.9,14.3,1.6,13.1,1.6,12.4,1.5,15.6,2.9,21.6,1.7,23.0,2.0,23.4,2.0,15.9,3.0,15.4,1.2,18.8,1.6,21.2,1.7,6.6,1.5,14.8,1.2,19.2,1.7,22.6,1.9,3.5,1.1,3.7,0.7,5.1,1.0,6.0,1.2,0.5,0.3,2.8,0.6,3.6,0.8,4.3,0.9,0.3,0.3,60296,1765,71023,3091,80331,2330,30693,1681,70723,1814,82303,2333,90617,2350,39246,2896,22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.6,(X)
0500000US27081,27081,"Lincoln County, Minnesota",2469,72,1613,61,1359,62,856,65,6.8,1.2,2.5,1.2,1.0,0.7,16.1,3.0,6.6,1.4,2.6,1.0,1.8,0.9,15.0,3.3,12.9,1.7,8.1,2.0,8.2,2.1,21.7,3.6,10.5,1.8,8.6,1.5,7.2,1.6,15.1,3.8,13.9,1.6,13.6,2.3,13.1,2.2,14.6,2.8,21.1,1.8,26.9,3.1,27.8,3.5,8.2,2.1,13.6,1.9,18.1,2.5,19.4,3.0,4.4,1.6,11.1,1.4,14.7,2.3,15.6,2.5,4.4,1.4,2.1,0.6,3.0,1.0,3.6,1.2,0.4,0.4,1.4,0.6,2.0,0.8,2.1,0.9,0.1,0.4,49122,2650,63719,3055,67607,2902,23667,1941,59508,2836,72350,3306,N,N,33366,4004,33.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
0500000US27083,27083,"Lyon County, Minnesota",10076,209,6387,225,5078,215,3689,229,6.4,1.5,3.5,1.7,0.6,0.4,14.7,3.9,5.8,1.2,1.6,0.5,1.0,0.4,12.3,3.1,11.3,2.1,6.7,1.9,4.2,1.4,18.7,4.1,10.6,1.6,7.5,1.6,5.6,1.2,15.3,3.1,14.6,1.9,14.6,2.2,12.3,2.4,16.6,3.6,18.3,1.6,20.1,1.9,21.4,2.1,13.8,2.6,14.2,1.3,18.3,1.8,21.2,2.2,6.2,1.8,11.9,1.4,17.5,2.2,21.6,2.7,1.5,1.0,3.9,1.0,5.9,1.6,6.7,1.9,0.2,0.1,3.0,0.8,4.4,1.3,5.4,1.6,0.7,0.5,51182,1927,70910,3435,80500,3749,27926,3461,68750,5005,86697,7922,N,N,34873,2762,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X)
0500000US27085,27085,"McLeod County, Minnesota",14727,186,10114,323,8249,312,4613,337,4.8,1.1,2.6,1.0,0.9,0.7,11.4,2.7,3.7,0.8,1.2,0.5,0.5,0.3,9.7,2.4,9.1,1.2,5.7,1.4,3.8,1.1,19.2,2.8,11.2,1.6,8.4,1.5,6.4,1.4,17.8,3.8,15.3,1.7,13.9,1.7,11.7,1.5,19.8,3.9,21.9,1.8,23.9,2.4,25.7,2.8,13.9,3.0,15.5,1.7,19.8,2.2,22.1,2.5,5.4,2.0,13.2,1.2,17.3,1.7,20.3,2.0,2.1,0.8,3.3,0.8,4.7,1.1,5.7,1.3,0.1,0.1,1.9,0.5,2.5,0.7,3.0,0.8,0.7,0.7,56234,2657,68425,2653,75939,2733,28670,2231,66770,2326,77890,2718,85968,2905,37955,3490,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X)
0500000US27087,27087,"Mahnomen County, Minnesota",2018,55,1402,59,893,53,616,44,11.4,2.2,10.8,2.0,2.7,1.5,18.8,4.5,8.8,1.5,5.5,1.5,3.4,1.2,16.1,4.0,13.0,2.2,13.0,2.7,7.3,1.9,14.0,3.1,11.2,1.9,10.1,2.0,6.9,2.0,16.6,3.2,15.9,1.8,14.8,2.2,16.8,2.7,16.6,3.2,17.7,1.8,19.5,1.6,25.5,2.8,10.7,3.5,10.4,1.7,11.2,1.9,14.4,2.1,5.4,2.7,9.3,1.3,12.3,1.8,18.8,2.7,1.5,0.9,1.1,0.4,1.3,0.6,1.7,0.9,0.2,0.4,1.2,0.6,1.6,1.0,2.5,1.5,0.3,0.6,39924,2018,44569,4461,59226,4375,25547,4584,51366,2353,56710,3437,N,N,32479,4010,34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X)
0500000US27089,27089,"Marshall County, Minnesota",4072,77,2635,77,2245,76,1437,79,4.5,0.6,1.7,0.6,0.9,0.5,10.0,1.6,5.3,0.9,2.5,0.9,2.0,0.8,10.2,1.9,9.0,1.4,6.6,1.2,4.2,0.8,14.8,3.0,13.0,2.0,9.3,1.6,7.7,1.6,19.9,4.1,14.8,1.6,12.7,1.8,11.3,2.0,18.3,3.1,22.7,1.7,25.5,2.0,26.9,2.2,17.3,2.9,15.8,1.2,21.0,1.8,23.9,2.1,5.9,1.6,10.5,1.0,14.7,1.4,16.2,1.5,2.2,1.1,2.2,0.9,3.0,1.3,3.4,1.4,0.7,0.5,2.2,0.6,3.0,0.8,3.5,0.9,0.7,0.5,53311,2059,66171,2379,72917,2061,32679,1700,64062,2860,75431,3049,N,N,41811,4273,20.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.5,(X)
0500000US27091,27091,"Martin County, Minnesota",8780,190,5631,217,4583,222,3149,237,5.0,1.3,2.6,1.1,1.0,0.4,10.5,3.5,6.8,1.8,3.6,1.8,0.7,0.3,13.7,3.8,10.7,1.5,5.4,1.4,3.9,0.9,20.6,4.1,11.5,1.8,10.0,1.7,9.1,2.0,14.0,3.9,14.2,2.0,13.2,2.3,11.8,2.2,16.6,3.6,23.8,2.4,28.0,3.1,29.2,3.2,17.2,4.5,13.2,2.1,16.2,2.3,19.4,2.9,4.9,2.3,9.6,1.4,13.8,2.1,16.2,2.5,1.0,0.3,2.3,0.6,3.1,0.9,3.7,1.1,0.9,0.8,2.9,0.7,4.1,1.1,5.0,1.4,0.7,0.7,52579,3142,62391,2165,70647,3379,28642,3835,63762,2926,77169,3933,N,N,36980,3332,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X)
0500000US27093,27093,"Meeker County, Minnesota",9279,145,6478,172,5450,181,2801,180,5.0,0.9,1.9,0.6,1.1,0.5,13.2,2.7,4.9,0.9,2.2,0.8,1.9,0.9,11.6,2.4,9.7,1.3,5.9,1.1,4.4,1.1,18.7,2.8,11.1,1.2,10.0,1.5,7.8,1.3,16.7,2.5,13.7,1.2,13.4,1.4,12.7,1.2,13.9,2.7,23.9,1.7,26.1,1.9,26.1,1.9,16.8,3.0,15.3,1.4,19.4,1.8,21.8,1.9,4.9,1.2,11.6,1.1,15.4,1.4,17.2,1.6,2.9,1.2,2.5,0.5,2.9,0.6,3.4,0.7,0.6,0.3,2.3,0.5,2.9,0.8,3.4,0.9,0.8,0.4,54049,1828,65247,2416,70958,2138,28417,2722,66278,2205,77016,2873,82415,3351,38609,2549,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X)
0500000US27095,27095,"Mille Lacs County, Minnesota",10249,177,6885,231,5167,184,3364,222,7.1,1.5,4.7,1.3,1.0,0.5,15.8,3.9,5.2,1.2,2.8,1.1,0.9,0.3,12.2,3.4,11.8,1.4,8.2,1.5,5.7,1.1,20.7,3.4,11.6,1.3,9.8,1.5,8.1,1.3,16.9,2.9,15.1,1.5,14.5,1.7,14.7,2.2,13.8,2.1,22.1,1.7,25.7,2.1,27.8,2.5,12.0,2.6,11.6,1.3,14.6,1.8,17.2,2.2,3.4,1.2,11.8,1.3,15.3,1.9,19.0,2.3,3.4,1.2,2.2,0.6,2.9,0.8,3.7,1.0,0.7,0.4,1.3,0.5,1.4,0.5,1.9,0.7,1.2,1.1,48763,2865,58989,2506,66682,2664,25585,1893,58362,1894,66790,2418,76130,2675,36111,2939,25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
0500000US27097,27097,"Morrison County, Minnesota",13494,170,9060,264,7348,213,4434,272,7.0,1.1,3.0,0.8,1.1,0.5,16.5,2.5,7.0,1.1,2.0,0.6,1.2,0.3,17.8,3.1,11.5,1.4,9.0,1.3,7.1,1.4,17.6,2.7,10.4,0.9,9.4,1.2,7.3,1.1,13.5,2.1,15.9,1.4,15.3,1.7,14.9,1.7,16.5,2.8,21.1,1.3,24.7,1.6,25.7,1.8,12.5,2.1,12.7,1.1,17.1,1.6,19.5,1.7,2.8,0.8,10.4,0.9,14.2,1.2,17.1,1.4,1.8,0.8,2.1,0.4,2.7,0.5,3.2,0.6,0.5,0.3,1.9,0.4,2.5,0.6,2.9,0.7,0.4,0.4,48080,1700,60946,2861,67524,1944,23333,2791,58262,1458,69877,2070,76659,2201,31707,1626,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
0500000US27099,27099,"Mower County, Minnesota",15511,274,9912,342,7699,256,5599,340,5.8,1.2,3.6,1.1,1.3,0.4,11.8,2.4,7.8,1.5,1.9,0.8,0.8,0.6,17.5,3.4,12.8,1.5,9.5,2.1,5.5,1.4,19.8,2.8,11.9,1.4,9.7,1.3,7.3,1.3,16.4,3.1,13.6,1.5,13.1,1.8,11.8,1.7,14.5,2.7,18.2,1.3,20.5,1.7,22.3,2.0,12.4,2.2,14.2,1.5,19.2,2.1,23.0,2.4,4.3,1.7,10.5,1.2,15.1,1.8,18.7,2.3,2.2,0.6,2.9,0.6,4.5,1.0,5.6,1.2,0.2,0.1,2.2,0.5,3.0,0.7,3.8,0.8,0.8,1.1,47623,2341,63402,2927,75828,2035,25338,1853,61625,2155,76327,3525,87773,3746,33491,2716,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X)
0500000US27101,27101,"Murray County, Minnesota",3768,91,2431,87,2114,77,1337,83,5.5,1.2,2.6,0.9,0.8,0.4,11.7,3.0,6.0,1.2,2.7,1.1,1.9,1.0,12.2,2.5,10.9,1.4,6.8,1.6,5.5,1.3,18.9,3.3,9.2,1.3,7.9,1.6,6.2,1.4,12.7,2.6,14.4,1.7,12.7,1.6,11.4,1.4,17.7,4.1,22.5,1.6,24.8,1.9,27.1,2.1,17.3,3.2,13.1,1.5,18.2,2.1,19.6,2.4,3.3,1.2,13.0,1.7,16.9,2.1,19.1,2.3,4.7,2.8,2.5,0.6,3.7,0.9,4.3,1.0,0.1,0.2,2.9,0.6,3.7,0.9,4.1,1.0,1.3,0.8,53426,2418,67482,2493,71605,1891,30801,2455,65658,2465,78514,3243,N,N,40235,3770,28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
0500000US27103,27103,"Nicollet County, Minnesota",12410,268,8350,270,6643,252,4060,274,4.5,1.2,3.0,1.3,0.5,0.3,7.7,2.6,4.3,1.2,1.7,0.9,0.7,0.7,10.9,3.1,8.3,1.4,5.3,1.5,3.5,1.3,16.8,3.8,9.7,1.6,5.4,1.4,4.0,1.2,18.7,3.6,14.4,1.6,12.3,1.8,10.4,1.7,17.8,3.3,21.4,2.1,24.4,2.6,24.7,2.8,14.8,3.5,16.7,1.7,20.1,2.3,23.4,2.5,8.6,2.2,14.7,1.5,19.7,2.1,23.0,2.4,4.0,1.6,3.4,0.8,4.6,1.1,5.6,1.4,0.1,0.1,2.5,0.9,3.5,1.2,4.2,1.5,0.6,0.5,59963,2699,73167,2281,81939,2276,33182,2077,70615,2279,83517,3145,N,N,40874,2808,21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
0500000US27105,27105,"Nobles County, Minnesota",7838,151,5471,196,4269,216,2367,189,7.5,1.3,3.9,1.3,1.0,0.5,17.5,3.5,5.4,1.3,3.6,1.5,0.9,0.5,12.4,3.1,11.5,1.7,7.6,1.8,4.3,1.3,21.5,4.2,10.8,1.4,10.9,2.0,9.9,2.1,11.7,2.5,14.4,1.6,13.9,2.0,13.2,2.1,15.4,3.1,21.8,2.4,23.9,3.2,27.0,3.4,12.7,3.2,13.3,1.7,17.3,2.4,21.1,2.8,3.7,1.7,9.1,0.9,11.6,1.4,13.3,1.7,2.2,1.0,3.3,0.9,3.7,1.1,4.8,1.4,1.5,1.2,2.9,0.8,3.5,1.0,4.5,1.3,1.3,1.1,50340,1996,59781,2685,68503,3828,23973,3345,62072,2320,70899,3008,N,N,36202,3559,33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X)
0500000US27107,27107,"Norman County, Minnesota",2776,84,1785,66,1501,58,991,78,6.1,1.3,3.3,1.4,1.5,1.1,12.7,2.5,7.7,1.3,1.9,0.9,0.9,0.5,18.0,3.1,10.0,1.5,6.2,1.4,4.5,1.2,17.2,3.6,12.3,1.5,11.6,2.5,10.7,2.4,14.9,2.9,16.7,2.1,15.6,2.4,14.0,2.2,18.9,3.3,20.1,1.9,24.8,2.6,26.4,2.8,10.7,2.2,13.5,1.8,16.9,2.3,19.5,2.6,4.9,1.8,9.5,1.4,13.5,2.0,15.1,2.1,2.2,1.0,2.6,0.7,3.9,1.1,4.7,1.3,0.2,0.3,1.6,0.4,2.3,0.7,2.7,0.8,0.3,0.3,46758,2389,59452,2437,65871,2848,26311,2896,58588,2252,71472,2936,N,N,33418,2274,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X)
0500000US27109,27109,"Olmsted County, Minnesota",57799,397,38177,618,30852,613,19622,612,4.7,0.5,2.2,0.6,0.4,0.2,10.6,1.4,3.3,0.4,1.3,0.4,0.4,0.3,7.4,0.9,7.7,0.6,4.3,0.5,2.3,0.5,15.0,1.6,8.6,0.7,5.8,0.7,3.8,0.7,14.5,1.5,12.5,0.8,10.4,0.9,8.1,0.7,17.7,1.4,18.0,0.9,18.2,1.1,17.8,1.2,16.3,1.5,15.6,0.8,18.4,1.1,20.4,1.2,8.9,1.3,16.8,0.7,21.6,1.1,25.6,1.3,6.4,1.0,6.6,0.6,9.2,0.9,11.1,1.0,1.5,0.4,6.3,0.5,8.5,0.6,10.1,0.8,1.7,0.6,67089,1119,85348,1575,96290,1422,37225,1678,87253,1534,105380,2126,118093,2225,49374,2324,21.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X)
0500000US27111,27111,"Otter Tail County, Minnesota",24163,290,16417,311,13936,286,7746,285,6.3,0.8,2.6,0.6,0.7,0.2,14.8,2.1,5.9,0.7,2.6,0.6,1.9,0.6,13.3,2.0,11.3,0.8,7.5,0.7,6.2,0.7,19.6,2.1,10.5,0.8,9.3,0.9,7.8,0.8,13.8,1.5,15.2,0.9,14.5,1.2,13.7,1.1,17.1,2.0,20.9,1.2,24.0,1.4,24.7,1.4,13.3,1.8,12.9,0.6,16.5,0.9,18.5,1.1,4.4,0.9,11.5,0.7,15.3,1.0,17.7,1.2,2.6,0.7,3.0,0.4,4.2,0.6,4.7,0.7,0.5,0.2,2.6,0.3,3.4,0.4,3.9,0.5,0.7,0.3,50914,1226,63019,1422,69736,1693,26451,1499,64247,1291,76435,1711,82896,1836,35944,1812,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X)
0500000US27113,27113,"Pennington County, Minnesota",5822,149,3536,161,2704,158,2286,165,5.8,1.6,2.3,1.1,1.2,0.9,12.8,3.5,7.1,1.9,2.7,1.2,1.1,0.7,14.6,4.3,13.9,2.4,9.4,2.6,6.2,2.3,22.0,4.7,11.3,2.0,10.4,2.5,7.0,2.1,13.9,3.9,13.9,2.1,13.2,2.3,12.6,2.7,15.3,3.5,19.0,2.5,22.1,3.0,23.1,3.0,11.7,3.6,13.9,2.0,18.4,2.3,22.4,2.7,6.7,3.1,10.9,1.6,16.1,2.5,19.9,2.9,1.8,1.0,2.6,0.7,3.6,1.0,4.0,1.2,1.0,1.2,1.5,0.6,2.0,0.8,2.6,1.0,0.3,0.3,47381,3466,64813,3263,73350,3758,25426,2786,59954,2773,73365,3507,N,N,34772,3138,20.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.2,(X)
0500000US27115,27115,"Pine County, Minnesota",11616,231,7591,203,6036,170,4025,208,8.0,1.1,4.2,0.9,1.5,0.5,16.9,2.6,4.8,0.7,2.1,0.6,0.9,0.3,11.2,1.8,13.6,1.2,10.3,1.3,7.6,1.2,20.6,2.3,13.0,1.2,11.3,1.4,10.3,1.4,16.5,2.7,16.0,1.3,17.1,1.3,17.0,1.4,13.4,2.1,20.4,1.4,23.3,1.6,24.8,1.7,12.9,2.3,11.7,1.0,15.6,1.4,18.6,1.6,4.0,1.2,9.0,0.9,11.7,1.1,14.1,1.2,3.2,1.1,2.3,0.5,2.9,0.7,3.2,0.8,0.9,0.6,1.1,0.2,1.5,0.3,1.9,0.4,0.3,0.2,44680,1410,54741,1862,62120,2028,25511,1265,54618,1339,64035,1654,71111,1795,34042,2011,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X)
0500000US27117,27117,"Pipestone County, Minnesota",3998,107,2611,94,2113,123,1387,123,6.7,1.6,3.9,1.5,0.8,0.6,12.9,3.5,7.3,1.5,2.6,1.3,0.7,0.5,16.9,3.9,12.9,2.3,10.3,2.5,6.1,2.0,16.6,4.5,11.9,2.2,9.6,2.3,7.8,2.2,19.1,4.8,14.5,2.2,14.3,2.9,15.5,3.2,14.6,3.6,21.6,2.7,24.5,3.2,26.8,3.7,14.2,4.0,12.3,1.9,16.5,2.6,20.0,3.3,3.0,1.9,8.7,1.8,12.9,2.6,15.9,3.0,0.4,0.4,2.2,0.7,2.8,0.9,3.5,1.1,0.9,1.2,2.1,0.7,2.5,0.9,3.0,1.1,1.3,0.9,46800,2418,57618,3982,67774,4028,27380,3554,57823,2796,68868,3880,N,N,35006,3829,32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
0500000US27119,27119,"Polk County, Minnesota",12642,256,8154,254,6487,259,4488,252,6.9,1.1,3.3,1.2,0.7,0.3,14.6,2.8,7.0,1.3,2.1,0.9,1.2,0.9,16.3,3.5,11.1,1.4,7.6,1.5,4.3,1.2,18.3,2.3,9.9,1.1,8.4,1.2,7.3,1.0,12.9,2.1,14.2,1.3,13.5,1.5,11.5,1.6,16.0,2.8,20.1,1.5,21.4,1.7,22.4,1.7,17.0,3.0,12.2,1.3,16.7,1.8,19.7,2.1,3.3,1.0,12.9,1.2,18.6,1.7,22.6,2.0,1.2,0.5,3.4,0.7,4.9,1.1,6.0,1.4,0.3,0.3,2.3,0.5,3.4,0.8,4.3,1.0,0.2,0.1,51025,1847,67549,2636,77728,2542,25435,2377,62992,1698,78352,2303,88654,2869,32438,2044,27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X)
0500000US27121,27121,"Pope County, Minnesota",4772,135,3141,108,2706,102,1631,119,6.0,1.6,2.6,1.4,2.6,1.6,12.6,3.9,5.7,1.1,2.6,0.9,1.5,0.7,12.0,2.7,10.3,1.7,6.5,1.5,5.1,1.2,19.1,4.0,10.4,1.6,8.1,1.6,5.9,1.3,15.3,3.3,15.9,1.6,15.7,1.9,14.7,2.0,16.6,3.8,20.6,1.9,22.0,2.4,22.7,2.7,15.8,2.9,12.8,1.3,17.0,1.7,19.1,2.0,4.3,1.7,12.3,1.6,17.1,2.5,19.6,2.9,3.0,1.3,3.3,0.8,4.6,1.2,5.2,1.4,1.0,0.9,2.6,0.7,3.8,1.1,3.6,1.0,0.4,0.3,51789,2308,65720,2076,71250,2974,28327,2944,66608,2680,81081,3743,N,N,37250,2848,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X)
0500000US27123,27123,"Ramsey County, Minnesota",206156,984,120014,1435,85473,1193,86142,1473,7.4,0.3,4.7,0.4,1.3,0.3,12.0,0.7,4.7,0.3,2.6,0.3,1.3,0.2,7.9,0.5,10.3,0.4,7.5,0.4,4.0,0.4,15.2,0.8,10.0,0.4,8.1,0.5,6.1,0.5,13.2,0.7,13.1,0.4,10.8,0.5,8.7,0.6,16.4,0.8,17.8,0.5,17.4,0.6,17.9,0.7,17.7,0.8,13.0,0.4,15.4,0.6,17.7,0.8,8.9,0.6,13.8,0.4,19.2,0.7,24.2,0.9,5.7,0.6,5.3,0.3,7.6,0.5,9.9,0.6,1.7,0.3,4.5,0.3,6.7,0.4,9.0,0.6,1.4,0.2,55460,792,73131,1443,89410,1401,36471,876,74375,977,91205,1528,109048,2055,48148,1098,22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X)
0500000US27125,27125,"Red Lake County, Minnesota",1721,75,1114,67,917,55,607,60,6.7,1.6,3.1,1.8,0.9,0.7,16.1,4.3,5.5,1.2,2.1,1.0,1.4,1.0,12.4,2.6,11.9,2.1,8.1,1.9,4.6,1.1,18.1,4.2,13.8,2.1,10.6,2.2,9.4,2.0,20.4,4.5,14.3,2.3,12.9,2.4,11.9,2.7,16.5,4.3,21.4,2.6,26.3,3.3,28.7,3.6,11.2,3.6,13.8,2.0,19.3,2.8,22.9,3.3,2.6,1.3,9.6,1.9,13.6,2.4,15.7,2.6,1.8,1.5,1.9,0.8,2.7,1.1,2.9,1.3,0.3,0.5,1.0,0.6,1.3,0.7,1.6,0.9,0.5,0.9,47198,4320,63125,4011,69426,2531,26250,1704,56443,2845,68680,3154,N,N,31543,3343,22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X)
0500000US27127,27127,"Redwood County, Minnesota",6463,191,4144,199,3401,168,2319,144,4.8,0.9,3.3,1.0,1.2,0.6,8.7,2.2,6.6,1.1,2.5,1.0,1.5,0.7,14.6,2.9,11.4,1.3,8.0,1.3,6.3,1.2,18.6,2.9,12.8,1.7,9.7,1.9,7.3,1.6,18.2,3.3,16.7,1.8,15.7,2.0,16.2,2.2,18.1,3.1,19.3,1.8,22.3,2.4,23.0,2.7,13.0,2.6,12.8,1.1,16.9,1.7,20.1,2.0,4.6,1.5,10.4,1.1,14.3,1.6,16.1,1.9,2.9,1.1,2.7,0.6,3.8,0.9,4.3,1.0,0.8,0.4,2.4,0.5,3.5,0.9,4.1,1.0,0.5,0.3,47999,1580,61854,3102,69707,3097,28283,2225,62065,2304,75118,3460,82417,4278,36979,1896,27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X)
